template_name,question_id,image_id,question,ground_truth,prediction,vqa_score,prompt,retrieved_questions,retrieved_answers,candidate_answers,best_question_matched_answer,best_question_match_score,prompt_chars
image_first,133622007,133622,What vegetable is this?,broccoli|broccoli|broccoli,Broccoli,1.0,"Look at the image and answer the question.

Question: What vegetable is this?

Relevant examples from similar images:
- Q: What kind of fish is in the image?
  A: cod
- Q: What color is the plate?
  A: white
- Q: Is this a balanced meal?
  A: yes

Use the examples only if they help.
Give a short answer.

Answer:",What kind of fish is in the image? || What color is the plate? || Is this a balanced meal?,cod || white || yes,"cod, white, yes",cod,0.0,313
image_first,133622008,133622,What kinds of food are on the plate?,"breakfast|spinach|eggs, spinach",This is a piece of quiche,0.0,"Look at the image and answer the question.

Question: What kinds of food are on the plate?

Relevant examples from similar images:
- Q: What kind of fish is in the image?
  A: cod
- Q: What color is the plate?
  A: white
- Q: Is this a balanced meal?
  A: yes

Use the examples only if they help.
Give a short answer.

Answer:",What kind of fish is in the image? || What color is the plate? || Is this a balanced meal?,cod || white || yes,"cod, white, yes",white,0.25,326
image_first,22271000,22271,Is this a bright and sunny day?,no|no|no,This is a bright and sunny day,0.0,"Look at the image and answer the question.

Question: Is this a bright and sunny day?

Relevant examples from similar images:
- Q: What color is the fence?
  A: orange
- Q: Where is the hydrant?
  A: sidewalk
- Q: Why was the train running behind?
  A: unknown

Use the examples only if they help.
Give a short answer.

Answer:",What color is the fence? || Where is the hydrant? || Why was the train running behind?,orange || sidewalk || unknown,"orange, sidewalk, unknown",orange,0.0,327
image_first,22271001,22271,Are there people in the picture?,yes|yes|yes,people in the picture,0.0,"Look at the image and answer the question.

Question: Are there people in the picture?

Relevant examples from similar images:
- Q: What color is the fence?
  A: orange
- Q: Where is the hydrant?
  A: sidewalk
- Q: Why was the train running behind?
  A: unknown

Use the examples only if they help.
Give a short answer.

Answer:",What color is the fence? || Where is the hydrant? || Why was the train running behind?,orange || sidewalk || unknown,"orange, sidewalk, unknown",orange,0.0,328
image_first,22271002,22271,What is the name of the street sign on the ground?,western ave|western ave|western ave,street sign is on the ground,0.0,"Look at the image and answer the question.

Question: What is the name of the street sign on the ground?

Relevant examples from similar images:
- Q: What color is the fence?
  A: orange
- Q: Where is the hydrant?
  A: sidewalk
- Q: Why was the train running behind?
  A: unknown

Use the examples only if they help.
Give a short answer.

Answer:",What color is the fence? || Where is the hydrant? || Why was the train running behind?,orange || sidewalk || unknown,"orange, sidewalk, unknown",orange,0.0,346
image_first,133629000,133629,Is this a public place?,no|no|no,This is a public place,0.0,"Look at the image and answer the question.

Question: Is this a public place?

Relevant examples from similar images:
- Q: What color is the chair?
  A: purple
- Q: What type of computer is on the desk?
  A: apple
- Q: Is there an iPhone on the table?
  A: yes

Use the examples only if they help.
Give a short answer.

Answer:",What color is the chair? || What type of computer is on the desk? || Is there an iPhone on the table?,purple || apple || yes,"purple, apple, yes",purple,0.0,327
image_first,133629001,133629,What color is the desk?,brown|brown|brown,desk is brown,0.0,"Look at the image and answer the question.

Question: What color is the desk?

Relevant examples from similar images:
- Q: What color is the chair?
  A: purple
- Q: What type of computer is on the desk?
  A: apple
- Q: Is there an iPhone on the table?
  A: yes

Use the examples only if they help.
Give a short answer.

Answer:",What color is the chair? || What type of computer is on the desk? || Is there an iPhone on the table?,purple || apple || yes,"purple, apple, yes",purple,0.3333,327
image_first,133629002,133629,How many chairs have wheels?,1|1|1,How many chairs have wheels,0.0,"Look at the image and answer the question.

Question: How many chairs have wheels?

Relevant examples from similar images:
- Q: What color is the chair?
  A: purple
- Q: What type of computer is on the desk?
  A: apple
- Q: Is there an iPhone on the table?
  A: yes

Use the examples only if they help.
Give a short answer.

Answer:",What color is the chair? || What type of computer is on the desk? || Is there an iPhone on the table?,purple || apple || yes,"purple, apple, yes",purple,0.0,332
image_first,133629003,133629,Is this chair in the way of people who might walk through?,no|no|no,chair is in the way of people who might,0.0,"Look at the image and answer the question.

Question: Is this chair in the way of people who might walk through?

Relevant examples from similar images:
- Q: What color is the chair?
  A: purple
- Q: What type of computer is on the desk?
  A: apple
- Q: Is there an iPhone on the table?
  A: yes

Use the examples only if they help.
Give a short answer.

Answer:",What color is the chair? || What type of computer is on the desk? || Is there an iPhone on the table?,purple || apple || yes,"purple, apple, yes",purple,0.1429,362
image_first,133629004,133629,Can these items be used to make food?,no|no|no,yes,0.0,"Look at the image and answer the question.

Question: Can these items be used to make food?

Relevant examples from similar images:
- Q: What color is the chair?
  A: purple
- Q: What type of computer is on the desk?
  A: apple
- Q: Is there an iPhone on the table?
  A: yes

Use the examples only if they help.
Give a short answer.

Answer:",What color is the chair? || What type of computer is on the desk? || Is there an iPhone on the table?,purple || apple || yes,"purple, apple, yes",purple,0.0,341
image_first,133629005,133629,What do people do here?,work|work|office work,People sit at the desk and work,0.0,"Look at the image and answer the question.

Question: What do people do here?

Relevant examples from similar images:
- Q: What color is the chair?
  A: purple
- Q: What type of computer is on the desk?
  A: apple
- Q: Is there an iPhone on the table?
  A: yes

Use the examples only if they help.
Give a short answer.

Answer:",What color is the chair? || What type of computer is on the desk? || Is there an iPhone on the table?,purple || apple || yes,"purple, apple, yes",purple,0.0,327
image_first,133629006,133629,What color is the lampshade?,off white|white|white,lampshade is black,0.0,"Look at the image and answer the question.

Question: What color is the lampshade?

Relevant examples from similar images:
- Q: What color is the chair?
  A: purple
- Q: What type of computer is on the desk?
  A: apple
- Q: Is there an iPhone on the table?
  A: yes

Use the examples only if they help.
Give a short answer.

Answer:",What color is the chair? || What type of computer is on the desk? || Is there an iPhone on the table?,purple || apple || yes,"purple, apple, yes",purple,0.3333,332
image_first,133629007,133629,What type of computer is on the desk?,mac|laptop|laptop,laptop,1.0,"Look at the image and answer the question.

Question: What type of computer is on the desk?

Relevant examples from similar images:
- Q: What color is the chair?
  A: purple
- Q: What type of computer is on the desk?
  A: apple
- Q: Is there an iPhone on the table?
  A: yes

Use the examples only if they help.
Give a short answer.

Answer:",What color is the chair? || What type of computer is on the desk? || Is there an iPhone on the table?,purple || apple || yes,"purple, apple, yes",apple,1.0,341
image_first,133631000,133631,"Which is longer, the Elephant's tusks or the Elephant's trunk?",trunk|trunk|trunk,trunk is longer than the tusks,0.0,"Look at the image and answer the question.

Question: Which is longer, the Elephant's tusks or the Elephant's trunk?

Relevant examples from similar images:
- Q: How many elephants are there?
  A: 1
- Q: Are the elephants drinking water?
  A: no
- Q: Has the elephant relieved itself recently?
  A: yes

Use the examples only if they help.
Give a short answer.

Answer:",How many elephants are there? || Are the elephants drinking water? || Has the elephant relieved itself recently?,1 || no || yes,"1, no, yes",yes,0.1,369
image_first,133631001,133631,Is it sunny out?,yes|yes|yes,sunny out,0.0,"Look at the image and answer the question.

Question: Is it sunny out?

Relevant examples from similar images:
- Q: How many elephants are there?
  A: 1
- Q: Are the elephants drinking water?
  A: no
- Q: Has the elephant relieved itself recently?
  A: yes

Use the examples only if they help.
Give a short answer.

Answer:",How many elephants are there? || Are the elephants drinking water? || Has the elephant relieved itself recently?,1 || no || yes,"1, no, yes",1,0.0,323
image_first,133631002,133631,Does the elephant need water?,yes|yes|yes,elephant needs water,0.0,"Look at the image and answer the question.

Question: Does the elephant need water?

Relevant examples from similar images:
- Q: How many elephants are there?
  A: 1
- Q: Are the elephants drinking water?
  A: no
- Q: Has the elephant relieved itself recently?
  A: yes

Use the examples only if they help.
Give a short answer.

Answer:",How many elephants are there? || Are the elephants drinking water? || Has the elephant relieved itself recently?,1 || no || yes,"1, no, yes",no,0.2,336
image_first,2562000,2562,What is the color scheme of the photo?,"white|white and blue|white, blue",man is playing tennis,0.0,"Look at the image and answer the question.

Question: What is the color scheme of the photo?

Relevant examples from similar images:
- Q: What color is the woman's outfit?
  A: black
- Q: What sport is the man most likely playing?
  A: tennis
- Q: How many feet can be seen in this photo?
  A: 2

Use the examples only if they help.
Give a short answer.

Answer:",What color is the woman's outfit? || What sport is the man most likely playing? || How many feet can be seen in this photo?,black || tennis || 2,"black, tennis, 2",black,0.1667,362
image_first,2562001,2562,Are all the men tennis players?,yes|no|no,man is playing tennis,0.0,"Look at the image and answer the question.

Question: Are all the men tennis players?

Relevant examples from similar images:
- Q: What color is the woman's outfit?
  A: black
- Q: What sport is the man most likely playing?
  A: tennis
- Q: How many feet can be seen in this photo?
  A: 2

Use the examples only if they help.
Give a short answer.

Answer:",What color is the woman's outfit? || What sport is the man most likely playing? || How many feet can be seen in this photo?,black || tennis || 2,"black, tennis, 2",black,0.0,355
